actor_id,movie_id,role
43662,474,Baldur
64068,475,Konrad Gutmann
205399,475,Marc Behling
6857,476,Dr. Frank
170860,476,
34602,477,
40359,477,
41411,477,
63128,477,
208140,477,
6722,478,
56884,478,
5449,479,Lindner
38070,479,Boxer
67258,479,Dr.Scholle
73140,479,Kreisser
94134,479,Robert
97762,479,KustÃ_mverleiher
143399,479,Prof.Hecht
202647,479,Johannes Heesters
203534,479,Pfenig
220204,479,Bauer
221602,479,Hotelgast
5599,480,Hans Richter
39990,480,
42266,480,
131844,480,
169322,480,Studienrat Heise
195620,480,
203777,480,Harry
15874,481,
31711,481,
45539,481,Othello
125564,481,Hugo Schulze
139191,481,Himself
206430,481,Himself/Various
220194,482,Der lange Barthel
67455,484,Rank
75228,486,Toni Knoll
212271,486,Oberarzt Dr. Robert Berger
215277,486,Franz Brugger
6969,487,
27144,487,
45280,487,
55923,487,
67230,487,Cura (Priest)
78784,487,Director porno
91906,487,
111469,487,
116546,487,
148495,487,
148658,487,
164015,487,
167112,487,
188295,487,
206142,487,
46965,490,
46975,490,
75961,490,
81027,490,
116346,490,
166591,490,
15676,491,
21594,491,
27528,491,
29174,491,
56546,491,
86666,491,
190936,491,
202938,491,
206317,491,
6090,494,
17570,494,
45540,494,
90320,494,
104510,494,
161446,494,
35761,495,
46965,495,
74651,495,
84675,495,
96275,495,
113378,495,
132640,495,
190696,495,
15841,496,
18010,496,
55917,496,
77836,496,
78635,496,
86735,496,
148571,496,
104712,497,
166370,499,Madre
26027,503,
58408,503,
116796,503,
116881,503,
132165,503,
163964,503,
168714,503,
236510,503,
106720,509,Ben
114877,509,Werther
23694,510,
46781,510,Wiseman/Sanjuro
84190,510,Silver Knight
128254,510,
140509,510,
152409,510,
155456,510,
159254,510,Balmung
160387,510,
209866,510,Balmung/Nuke Usagimaru/Marlo
235088,510,
5852,511,Additional Voices
23694,511,Masaya Makino
128254,511,Additional Voices
134534,511,Junichiro Tokuoka
159254,511,Harald Hoerwick
160387,511,Additional Voices
209395,511,Paramedics
214698,511,Masaya Makino
76894,512,
134534,512,Junichiro Tokuoka
159254,512,Yuki's Brother
175418,512,
57447,513,Kyoko's Father
134534,513,Junichiro Tokuoka
23694,514,Masaya Makino
71495,514,Guard C
134534,514,Junichiro Tokuoka
162381,514,Guard D
184766,514,Guard B
214698,514,Masaya Makino
23694,515,Additional Voices
46781,515,Wiseman/Sanjuro
128254,515,Additional Voices
140509,515,Additional Voices
152409,515,Additional Voices
155456,515,Additional Voices
159254,515,Balmung
160387,515,Additional Voices
209866,515,Balmung/Nuke Usagimaru/Marlo
235088,515,Additional Voices
23694,516,
46781,516,Wiseman/Sanjuro
84190,516,Silver Knight
128254,516,
140509,516,
152409,516,
155456,516,
159254,516,Balmung
160387,516,
209866,516,Balmung/Nuke Usagimaru/Marlo
235088,516,
23694,517,
46781,517,Wiseman/Sanjuro
84190,517,Silver Knight
128254,517,
140509,517,
152409,517,
155456,517,
159254,517,Balmung
160387,517,
209866,517,Balmung/Nuke Usagimaru/Marlo
235088,517,
205128,519,
34588,521,
42266,521,
67360,521,
157779,521,
203777,521,
10342,522,Secret Agent
172972,522,Porter
188474,522,William Bergmann
1362,524,PolizeiprÃ_sident
160138,524,Police Man at Party
227335,524,
12766,527,
13055,527,
36427,527,Russian Chieftain
78712,527,
91143,527,
116648,527,
157493,527,Franco
222128,527,Ciccio
12766,528,
26152,528,Il poliziotto
39320,528,
157493,528,Franco/Colonel Paradowsky
222128,528,Ciccio/Major Borovin
14296,529,
29571,529,
46244,529,
72799,529,
73882,529,
74380,529,7 1/2
79824,529,
97677,529,
98013,529,
121558,529,
121577,529,
122125,529,
135529,529,
224328,529,
44840,530,James Bond
59376,530,James Bond
89020,530,R
42148,531,James Bond
44840,531,James Bond
193817,532,James
211137,533,
83363,537,Ashot
122606,537,Sergeant-major
201648,537,Seto
234966,537,Lieutenant
203199,538,
63307,539,Zeljko
175493,539,"Russian men, Fjodor"
236601,539,Jeff
191015,540,Young-won
65798,545,Volkert
113447,545,Redacteur NRC
204999,545,Wester
21449,546,
76762,546,Jaime Bonet (James Bonet)
93367,546,
141207,546,
163154,546,
206146,546,
3055,548,Wagner
45951,548,Wachtmeister Platzek
67342,548,Vierbein
75228,548,Stabsgefreiter Kowalski
138864,548,Wachtmeister Werktreu
161294,548,Gefreiter Asch
175304,548,Lindenberg
196814,548,Hauptmann Derna
3055,549,Wagner
45951,549,Wachtmeister Platzeck
67342,549,Herr Vierbein
75228,549,Stabsgefreiter Kowalski
141895,549,NSDAP-Kreisleiter
160303,549,
161294,549,Leutnant Arsch
199863,549,Generalmajor v. PlÃ¶nies
203164,549,CIC-Offizier James
227049,549,Oberleutnant Griefer
3055,550,Wagner
45951,550,Wachtmeister Platzek
48491,550,
67342,550,Unteroffizier Vierbein
75228,550,Stabsgefreiter Kowalski
105961,550,Infanterie-Major
138864,550,
161294,550,Wachtmeister Asch
199863,550,Oberstleutnant von PlÃ¶nnies
6969,551,
15383,551,
15899,551,
16585,551,
32602,551,
41924,551,
76144,551,
96597,551,
97329,551,
111469,551,
116530,551,
117183,551,
148755,551,
153165,551,
164009,551,boxer
166511,551,boxer
178245,551,
189954,551,
190479,551,
206142,551,
218898,551,
22899,552,
197673,554,Yates
211998,554,TV Announcer
214412,554,John Stewart
48036,555,Lawyer
170264,555,Child
181217,555,Bernhard Grabowski
2323,556,Jared
67738,556,G
14542,557,Cherd
14573,557,Tawin
21513,557,Tik
82375,557,Padet
221837,557,Muang
225717,557,Buem
82317,558,
146042,558,Himself
196455,558,
228993,558,
36919,562,JesusÃ_n
167562,562,Luis
57373,563,Himself
78074,563,Himself
108857,563,Himself
139923,563,Himself
158480,563,Himself
213815,563,Himself
228253,563,Himself
231708,563,Himself
17034,565,Mac
17862,565,The Evil Milkman
53880,572,Tip sa Dzipom
86893,572,Macak
104218,572,Guru
130778,572,Tip sa Zvezdare
229507,572,Deda
234781,572,Slavke
137475,576,
114288,579,
163435,579,
20615,580,Salesman
43152,580,Vanderbrocken
54326,580,Dr. Cromley
59324,580,Benny
65302,580,Flanagan
82104,580,Robinson
201363,580,New Deal Watson
207671,580,Sonny
212213,580,Pete
216069,580,Jewel clerk
69747,585,
71933,585,
88694,588,Dietrich
170236,588,Emil
220287,588,Professor Hanke
45206,589,Mickey
122844,589,Mayor of Greenpoint
187307,589,
216069,589,Pedestrian
83927,591,Narrator
174077,594,Detective Paul Sally
182807,594,Detective John Rugger
84341,595,Onizame
22430,597,
41120,597,Moderator Robinson
67431,597,
107329,597,Russ. Hochkommissar
136366,597,Cabinet Chief
136564,597,
158051,597,
159872,597,Prinz Eugen
162508,597,Franzl
170860,597,Hieronymus Gallup
180367,597,
204642,597,Deutscher Kaiser
206645,597,Amerik. Hochkommissar
212789,597,
220204,597,Augustin
221602,597,
236291,597,Capitano Herakles
27683,603,
86519,603,
154144,603,
191390,603,
83300,604,Doctor
9323,606,Larry
11339,606,Party Guest
66861,606,
68924,606,Neighbor
74382,606,
80564,606,Party Guest
81579,606,Man on beach
82203,606,Party Guest
92672,606,Party Guest
106805,606,Josh Taylor
118563,606,Donald
176990,606,Bernie Kaufman
195077,606,Dr. Croce
200818,606,Covington
233563,606,David Hanley
16500,610,Carlos
20000,610,Travis
63511,610,Tex
98968,610,Brandon
101695,610,Todd
146346,610,Billy (Attitude #3)
146966,610,Waiter at Skewers
180589,610,Young Josh's Friend
184709,610,Jack Langford
196356,610,Tony
197699,610,Jimmy (Attitude #1)
2344,612,Brandon Herald
37523,612,Gil
60202,612,Party Guest
62150,612,Man on street
126214,612,Man in Hallway
138462,612,Victor Thorn
164510,613,Narrator
35465,615,
95346,615,
68054,618,
99278,621,
127298,621,
162774,621,
213525,621,
234031,621,
84117,625,Inspector
92684,625,
94462,625,
114576,625,Zeno
135109,625,
147446,625,Pericle's father
221889,625,Pericle
905,627,Lee Lester
14738,627,Fed #1
25869,627,
70007,627,Stanley Collins
72477,627,
91565,627,Assistant Director
106826,627,Man in Bar
115231,627,Fed #2
134272,627,Cargo Clerk
149952,627,Fed
195131,630,The Boy
48037,631,
86095,631,
134041,631,
135988,631,
170033,631,
172593,631,
67455,632,
26023,633,Himself
110826,633,Himself
71604,635,
49703,637,DueÃ±o Bar
72472,637,Amigo
74472,637,
130781,637,Taxi Boy
205915,637,Predigador
13554,639,West Indian
19713,639,John Reginald Christie
29379,639,Workman Willis
44810,639,Workman Jones
59942,639,Hangman
64754,639,Member of the medical board
74355,639,Constable
76916,639,Plainclothes Sergeant
82337,639,Christmas Humphreys
91709,639,Constable
114999,639,Irish Tenor
122520,639,Member of the medical board
142664,639,Det. Inspector
142920,639,Detective Sergeant
166841,639,Mr. Lynch
186097,639,Man in Pub
196936,639,Malcolm Morris
204916,639,Member of the Medical Board
217209,639,Man in Pub
218876,639,Timothy John Evans
224660,639,Constable
130627,641,Inmate
138102,641,Inmate 655321
169805,641,Warden
200001,641,Prison Guard
37361,644,School Administrator
60341,644,Biker
66227,644,Coffee Kid #2
78653,644,Bogie Lowenstien
133288,644,Screaming Loser
136776,644,Letters To Cleo Singer
158653,644,Trevor
179605,644,Cameron James
213341,644,Clem
215225,644,Derek
222014,644,Buckaroo Bartender
224736,644,Scruvy
231532,644,Mba Guy at Party
235516,644,Teacher
2799,645,Ben Linker
42941,645,Desk Sergeant
57760,645,Captain Malone
58899,645,Leo Kessler
84000,645,Minister
97675,645,Dudley
98009,645,Tim Bailey
99988,645,Party Intern
110269,645,Warren Stacy
130426,645,Nestor
150717,645,Hotel Clerk
153074,645,Young Man
167843,645,Millikan
195746,645,Judge
115753,646,Jewelry Store Guard
115848,646,Mob Man on Phone
139090,646,Danny
179685,646,Sheik
199581,646,Yacht Steward
200797,646,Jewelry Store Policeman
201674,646,Policeman on Yacht
224493,646,Other Jail Prisoner
31807,650,Himself
35197,650,Himself
40221,650,Himself
66811,650,Himself
110823,650,Narrator
127875,650,Himself
132545,650,Himself
141916,650,Himself
156813,650,Himself
182238,650,Himself
214062,650,Himself
217313,650,Himself
234149,650,Himself
49162,651,Himself
55335,651,Himself
168564,651,Himself
27653,652,Jakob
183194,652,Martin/Laila
236209,652,Jesper
40846,656,Daddy Moore
55727,656,Asa Philip Randolph
60180,656,James Randolph
132868,656,Webster
179434,656,Circumspect Porter
4728,657,Himself
53373,657,Himself
74299,657,Himself
81417,657,Himself
154315,657,Himself
200851,657,Himself
210224,657,Himself
62846,658,
448,660,Himself
36530,660,Neighborhood policeman
97939,660,Himself
44971,665,Crowd Member
44995,665,Dr. Edwards
103211,665,Dad
103243,665,Tim
103248,665,Brother
185808,665,Brent Adams
168557,667,Fritz Steiner
50363,669,Verkoper Blom
180422,669,Max
186034,669,Anton Smit
191185,669,Van Dijk
1667,670,
55764,670,
154758,670,
188771,670,
190585,670,
61541,671,
14593,672,Bank president
17976,672,Maletero
29300,672,Domino player #1
41024,672,Rogelio
67517,672,Juan Carlos
92619,672,Minister
92621,672,Melcocha
100744,672,Henry
127066,672,Valmorito
133884,672,Melcocha's assistant
141293,672,Guard #2
144447,672,RaÃºl Rivera
178300,672,Recogelatas
180198,672,Pujol
181800,672,Francisco Antonio
188418,672,Don Pedro
189960,672,NicolÃ¡s di Salvatore
190498,672,Pilot
206022,672,Policeman #2
206297,672,Guard #3
210917,672,IÃ±aki Ezeiza
209931,674,Himself
12208,675,
38117,675,Balam
64592,675,
130631,675,
225767,675,Sunil
57380,676,
236425,676,
236786,676,
15404,677,Leonard Carter
47463,677,Onlooker
70530,677,
110783,677,
120303,677,Barry Meyer
126975,677,Barney (Brant Scheelar)
153185,677,Bean (Neil Barber)
173722,677,Skunk (Steven Brent)
87223,678,
121783,678,
82119,679,Narrator
4247,681,Ville Karlsson
37430,681,Accordion Player
38730,681,Andersson-Grip
47109,681,Accordion Player
58370,681,Young Man in Audience
78825,681,Julius Borell
106033,681,Accordion Player
140631,681,Accordion player
155848,681,Drummer
158037,681,Accordion Player
162731,681,Announcer
181932,681,Hjelm
186974,681,Accordion Player
209306,681,Loew
209939,681,Clarinett Player
45994,682,Rene's Father
65876,682,Penny's Boyfriend
96766,682,Hispanic Kid
115169,682,"Rod, the Misguided Misogynist"
183345,682,Matthew's Dad
183450,682,"Crick, the Dick"
30692,684,Ruzhevsky
35887,684,
36028,684,
58858,684,Fedya
169806,684,
185621,684,Nikitin
53547,685,Himself
92199,685,Himself
125777,685,Himself
201361,685,Himself
22366,686,Himself
55174,686,Himself
66796,686,Himself
68424,686,Himself
80684,686,Himself
98021,686,Himself
111200,686,Himself
121758,686,Himself
141451,686,Himself
145763,686,Himself
150137,686,Himself
158927,686,Himself
159346,686,Himself
182178,686,Narrator
213815,686,Himself
215924,686,Himself
19059,687,Himself
23776,687,Himself
25314,687,Himself
29498,687,Himself
32982,687,Himself
56158,687,Himself
63404,687,Himself
63410,687,Himself
80077,687,Himself
93310,687,Himself
93612,687,Himself
102854,687,Himself
103609,687,Himself
123605,687,Himself
140195,687,Herself
141916,687,Himself
156271,687,Himself
156555,687,Himself
170827,687,Himself
176421,687,Himself
183514,687,Himself
184772,687,Himself
189243,687,Himself
191698,687,Himself
201922,687,Himself
222711,687,Himself
226213,687,Himself
229812,687,Himself
230884,687,Himself
2217,689,Himself
15662,689,
42803,689,Himself
58966,689,
91370,689,
97923,689,
100780,689,
101775,689,
118644,689,
151901,689,
158379,689,Himself
159816,689,
160896,689,
171268,689,Himself
175176,689,Himself
195097,689,
201922,689,
207124,689,Himself
210494,689,Himself
211223,689,
19580,690,Edmund Blackadder
24445,690,The Doctor #4
27922,690,Norman Stanley Fletcher
28560,690,Ali G
54863,690,Albert Steptoe
88517,690,Himself
89020,690,Basil Fawlty
91370,690,Arthur Daley
92868,690,Fitz
94742,690,Alan Partridge
100189,690,Frank Spencer
107753,690,Himself
109906,690,Himself
110823,690,The Doctor #5
139469,690,Loadsamoney/Kevin the Teenage
144299,690,Ronald 'Budgie' Bird
144589,690,Lieutenant Columbo
151052,690,Peter Manson
151901,690,Rab C. Nesbitt
164738,690,Himself
165067,690,Philip E. Marlow
181659,690,Himself
182238,690,Den Watts
192125,690,J.R. Ewing
195097,690,Hancock
199157,690,The Doctor #1
201049,690,Sir Humphrey Appleby
203883,690,Himself
208287,690,Yosser Hughes
218003,690,Dame Edna Everage
218876,690,Quentin Crisp
219620,690,Dr. Niles Crane
220418,690,Himself
222177,690,Mr. Humphries
224734,690,Mr. Hudson
225147,690,Claudius
226611,690,Sid Abbott
227913,690,Derek 'Del Boy' Trotter
230983,690,Charlie Barlow
2511,691,Himself
19544,691,Himself
48582,691,Himself
65693,691,Himself
66423,691,Himself
96653,691,Himself
108459,691,Himself
109906,691,Himself
138651,691,Himself
144204,691,Himself
149840,691,Himself
160852,691,Himself
171268,691,Himself
179809,691,Himself
200073,691,Himself
208286,691,Himself
210256,691,Himself
232209,691,Himself
179,692,Himself
54696,692,Himself
62964,692,Himself
81576,692,Himself
81955,692,Himself
182238,692,Himself
209725,692,Himself
227913,692,Himself
230961,692,Himself
170338,693,Himself/Commentator
222987,693,Himself/Host
135108,695,Hermann Goering
3152,700,Big Loc
74416,700,Big mousie
74509,700,
92815,700,Governer
6105,701,
116357,701,
189974,701,
5538,702,
142160,702,
35387,704,
72309,704,Doorman
83732,704,
152462,704,Police Officer
219846,704,
225035,704,Black Jack Savage
188420,705,Vincent
215354,705,Chet
84628,707,
126661,707,Andrew Davis
216813,707,Taxi Driver
33791,710,Himself
132589,710,Himself
220639,710,Himself (host)
130843,713,Floh
152133,713,Damir
190906,713,Steffen
195744,713,FuÃŸballkommentator
203346,713,Betrunkener
220321,713,Eralp
224868,713,Toni
29093,714,2nd Boy
50285,714,Yuppie Man
60214,714,Eddie
109024,714,Parkette Cook
119622,714,Chappy
143256,714,1st Boy
151084,714,Chester
168444,714,Owen
196620,714,Roger
222063,714,Policeman 2
231533,714,Arco
54608,715,"Lt. Franz Von Klemme, German "
55923,715,"Lopez, Mexican Soldier"
60119,715,Lyedecker
106283,715,Padre Francisco
155456,715,"Humara, Yaqui Indian at Ruins"
181099,715,
115336,716,Himself (interviewed)
81605,719,
180064,719,
74363,720,Presenter
91668,720,Himself
6092,723,Himself
8286,723,Himself
19104,723,Himself
59199,723,Himself
65638,723,Himself
72942,723,Himself
84363,723,Himself
97883,723,Himself
150179,723,Himself
167446,723,Himself
181641,723,Himself
201685,723,Himself
213607,723,Himself
233064,723,Himself
103985,724,Himself
202711,724,Himself
3336,725,Himself
7692,725,Himself
45183,725,Himself
74450,725,Himself
74633,725,Himself
81040,725,Himself
96438,725,Himself
103147,725,Himself
118604,725,Himself
201813,725,Himself
3336,726,Himself
7692,726,Himself
54135,726,Himself
96666,726,Himself
118604,726,Himself
175726,726,Himself
187826,726,Himself
198630,726,Himself
202711,726,Himself
206972,726,Himself
7692,727,Himself
74195,727,Himself
96438,727,Himself
108068,727,Himself
118604,727,Himself
157601,727,Himself
175726,727,Himself
202711,727,Himself
96438,728,Himself
96666,728,Himself
115520,728,Himself
118604,728,Himself
175726,728,Himself
202711,728,Himself
7692,729,Himself
12507,729,Himself
19506,729,Himself
39548,729,Himself
54135,729,Himself
74195,729,Himself
96438,729,Himself
96666,729,Himself
118604,729,Himself
179280,729,Himself
202711,729,Himself
35465,730,Himself
41419,730,Himself
74450,730,Himself
96438,730,Himself
173645,730,Himself
202711,730,Himself
208423,730,Himself
24401,731,Himself
74450,731,Himself
74633,731,Himself
96438,731,Himself
96666,731,Himself
103985,731,Himself
157601,731,Himself
202711,731,Himself
3336,732,Himself
24401,732,Himself
35465,732,Himself
45183,732,Himself
74633,732,Himself
81040,732,Himself
118604,732,Himself
175726,732,Himself
202711,732,Himself
41419,733,Himself
45183,733,Himself
54135,733,Himself
81040,733,Himself
96438,733,Himself
118604,733,Himself
175726,733,Himself
35465,734,Himself
45183,734,Himself
54936,734,Himself
103147,734,Himself
113561,734,Himself
157601,734,Himself
175726,734,Himself
202711,734,Himself
208423,734,Himself
39735,735,Himself
41419,735,Himself
74450,735,Himself
96438,735,Himself
103147,735,Himself
175726,735,Himself
202711,735,Himself
206972,735,Himself
3336,736,Himself
41419,736,Himself
45183,736,Himself
74450,736,Himself
74633,736,Himself
118604,736,Himself
168819,736,Himself
179015,736,Himself
179280,736,Himself
202711,736,Himself
206972,736,Himself
208993,736,Himself
12507,737,Himself
19506,737,Himself
39548,737,Himself
74195,737,Himself
96438,737,Himself
113561,737,Himself
206972,737,Himself
26486,739,Himself
61208,739,Himself (IOC President)
73386,739,Himself (gives Black Power sa
77617,739,"Himself (plays basketball, ba"
87802,739,Himself
118236,739,Himself (heavyweight boxer)
120596,739,Himself (with Truman)
165232,739,Himself (funeral)
231881,739,Himself
58899,740,Himself
90069,740,Himself
95955,740,Himself
134453,740,Himself
155216,740,Himself
167249,740,Himself
170351,740,Himself
182741,740,Himself
191476,740,Himself
225690,740,Himself
231104,740,Himself
158690,742,Himself
200808,742,Himself
215512,742,Himself
1083,749,Samy
34865,749,Un fidÃ¨le
35533,749,2Ã¨me fidÃ¨le
35552,749,Ben
52045,749,"Farid, sur la terrasse de l'u"
52056,749,Omar
69691,749,Salem
80125,749,Jeune en roller
81713,749,"Momo, sur la terrasse de l'us"
83555,749,Un policier
89860,749,Le faux huissier
102679,749,Jeune en roller
105535,749,Jeune en roller
106039,749,Brahim
120786,749,Un des 3 Diop
121511,749,Un des 3 Diop
121602,749,Sylla
123278,749,Le 1er dÃ©mÃ©nageur
123997,749,L'homme au fusil
137184,749,"Farid, le cousin de Krimo"
141529,749,2Ã¨me dÃ©mÃ©nageur
146801,749,Kamel
150653,749,Nordine
171823,749,1er videur de la discothÃ¨que
182296,749,Le patron du cafÃ©
199808,749,Rabah
203566,749,Policier
235120,749,Babou
156073,750,
203715,783,Himself
18550,786,
134795,789,
105574,796,
110488,796,
62922,797,
64870,798,George Burns
89728,798,Desk clerk
172030,801,Yuri
148435,807,
25995,808,Chef
461,809,Forbus
23817,809,Carl
31706,809,Gribney
58676,809,
60442,809,Ralph
109917,809,
131766,809,
138171,809,Matthews
138918,809,Paul Floret
193562,809,Warden Thorne
234944,811,
36463,812,
163056,813,
169096,813,
43087,814,
52537,817,
47400,819,
140501,819,Archie
158053,820,Razz
199745,820,Chuck
219342,820,Mr. Innus
67421,822,Bankemployee
118153,822,Oom/Bankdirekteur
120044,822,Politie commissaris
158499,822,Burgemeester
159430,822,Pastoor
171427,822,Kernstock
37530,823,
99644,823,
120328,823,
168824,823,
231018,823,
107029,825,Der Hauswirt
550,826,Fuzzy Dice Vendor
208079,826,Yoki
223154,826,Bugyo2
3384,827,
106886,828,
150614,828,
156579,828,
221385,828,
222410,828,
22564,831,Uncle Abdul Azziz Magoo
39655,831,The Jinni of the Lamp
66091,831,Omar the Rugmaker
94150,831,The Wicked Wazir
207558,831,Aladdin
13214,835,RÃ©citant/Narrator
29454,838,
112926,838,
145284,838,
189472,838,
234547,838,
40871,839,SzerzÃµ
67004,839,CsollÃ¡n Vince
102367,839,
120733,839,
133639,839,
133980,839,
190300,839,"Fekete, GÃ¡bor"
214605,839,
148714,840,
72182,843,Baritone
73947,843,Violin
101018,843,Baritone
36325,844,Commentator
25875,845,Bands Personal Asst.
63462,845,Tour Manager
81694,845,Bus Driver
83657,845,The Bus
95993,845,Himself
144920,845,Tour Director
153174,845,The Band
158400,845,Production Director
163452,845,The Band
179632,845,The Band
196832,845,The Bus
28,846,Themselves
3225,846,Himself - #100: Ben Affleck's
18826,846,#25 Mary Tyler Movie Reunion
25103,846,Himself
32977,846,Themselves - #84: Things They
44948,846,Himself - #31: David Blaine's
48938,846,Himself - #66: Terrible Talk 
58773,846,Himself
59743,846,Himself
63011,846,Himself
64744,846,Himself - #87: Name-Changing 
64952,846,Himself
68142,846,#28 Francis Ford Coppola cast
74666,846,Himself - #68: Box Office Hit
75929,846,Himself
78224,846,Himself - #59: Tawny Kitaen: 
82179,846,Himself - #66: Terrible Talk 
88969,846,Himself - #32: Scripted Reali
89558,846,#57 George Clooney: Batman & 
91638,846,Himself - #49: Coleman Punche
93861,846,Himself - #65: Things They Sh
95789,846,#28 Francis Ford Coppola cast
95796,846,Himself - #28: Francis Ford C
98021,846,Himself - #65: Things They Sh
103776,846,Himself - #97: Dell Dude Deta
111200,846,Himself
117773,846,Himself
119017,846,Himself - #26: Things They Sh
121758,846,Himself - #68: Box Office Hit
126621,846,Narrator
133127,846,Himself
145763,846,Himself
147973,846,Himself - #69: Coupling Arriv
151086,846,Himself - #59 Tawny Kitaen: A
155223,846,Himself - #90: Indiana Jones 
158192,846,Himself - #86: Fox News Sues 
167188,846,Himself
176621,846,Himself
180988,846,Himself
182097,846,Himself - #81: Celebrity Arre
194273,846,Himself - #66: Terrible Talk 
195428,846,Himself
197656,846,Himself - #71: Woody Harrelso
198361,846,Himself
201786,846,Himself
203020,846,Himself
209748,846,Himself - #85: Psycho: The Re
218003,846,#84 Things They Shouldn't Hav
224907,846,Himself - #61: Michael Jackso
231722,846,Himself - #66: Terrible Talk 
36753,847,Doorman
72231,847,Television News Reporter
107698,847,Roger
142749,847,Pensioner with Bulldog
158667,847,"Frederick, Cruella De Vil's S"
191563,847,Alan
65342,848,Storyteller
6762,849,Lightning
37230,849,Jasper
37712,849,Roger
51490,849,Thunderbolt
134380,850,
107698,851,Himself
65342,852,
4372,866,Himself
54713,866,Himself
102418,866,Himself
204988,866,Himself
236764,866,Himself
101880,869,Himself
11525,870,
16494,870,Ingi
25702,870,
136255,870,Gulli
136633,870,
136636,870,
140844,870,Hafsteinn
143431,870,
188932,870,
188940,870,BrÃºsi
190079,870,
190090,870,Hlynur
190219,870,Meter Man
231392,870,
233809,870,MagnÃºs
199444,871,
30090,874,Hank
60353,874,Curt
152284,874,Jack
159161,874,Officer Wright
173765,874,George
198588,874,Ian
162548,875,Leonid
31159,879,Marcel Proust
62719,879,Petain
99372,879,Odilon
169467,879,Ruyssen
181764,879,Morand
45319,880,Police Captain
46888,880,Photocopier Repairman
49806,880,Passanger at station
55425,880,Pavlov's Assistant
75421,880,Detective Armstrong
94969,880,Mr. Button
101117,880,Ewan
118951,880,Jean-Pierre Le Pelt
162482,880,Brakeman
186652,880,Kevin Sheperd
201524,880,Constable
214268,880,Dr. Pavlov
219346,880,Reporter
220780,880,Waddlesworth
37230,881,Jasper
65342,881,Storyteller
95775,881,
118259,881,
157380,881,
180456,881,
197379,881,
205014,882,
34713,886,LÃ_bal
220136,886,Captain Tuma
37213,889,
46102,889,
53970,889,
103096,889,
146474,889,
206865,889,
31190,890,Tony Turbeville
71387,890,
120026,890,Maynard
229039,890,Ridge
33282,891,
176031,891,
193215,891,
136923,893,Torsten
62610,895,Alex
150790,896,Paul
61541,897,
39477,899,Slick (Joey's Crew)
72026,899,Sipio
118563,899,Horvath
164526,899,Provenzano
167116,899,Willy
185477,899,Ricky
202086,899,Detective
213815,899,Matello
19104,900,Himself
25002,900,Himself
101241,900,Himself (Memorial Tribute)
116634,900,Himself
127539,900,Himself
134453,900,Himself
201464,900,Himself
215052,900,Himself
90940,901,Wolf
70190,907,L'arbitre
87458,907,Himself
119397,907,Vincent
122399,907,Le dieu de la blague
138571,907,Gad
171318,907,Willy
43127,910,Second Guard
101435,910,Whitman
135709,910,First Guard
155067,910,Hotel Manager
158581,910,Croupier
166841,910,Man in Snack Bar
172541,910,Meecham
180761,910,Doctor on Plane
183875,910,"Max Toland, Jewel Thief"
185826,910,Howard R. Chesser
200922,910,Patient on Plane
215646,910,Clyde Massey
167292,911,Robbie Dane
170039,911,Elliot DeGeorge
198577,911,Carter Dane
105883,913,Tim
169282,913,Jeffrey
213643,913,Reverend Kellerman
222823,913,Bruce
235913,913,Stephen
189985,916,
5125,917,
5126,917,Himself
15704,917,Himself
24594,917,Himself
39896,917,Commentaire
58560,917,Himself
62090,917,Himself
63663,917,Himself
65638,917,Himself
219476,917,Himself
47256,919,Bote
64071,919,Herr MÃ_ller
54596,920,Man's Son
179039,920,Boy
2906,921,(segment India)
8310,921,"(segment ""United Kingdom"")"
26789,921,Student on Subway (Salman loo
30847,921,(segment Burkina-Faso)
32126,921,(segment India)
50569,921,(segment USA)
65638,921,"Himself (segment ""United King"
137292,921,(segment Egypt)
139264,921,(segment Japan)
154451,921,(segment Burkina-Faso)
188459,921,(segment Burkina-Faso)
214337,921,(segment France)
220740,921,(segment Burkina-Faso)
14450,922,
130016,922,
935,923,Himself
2774,923,Himself (in limousine with JF
38779,923,"Himself (ABC, reports from Ti"
45129,923,Himself (with JFK at the Whit
55349,923,Himself (in limousine with JF
57184,923,Himself (with Khrushchev and 
63651,923,Himself (National Security Ad
77617,923,Himself (with Khrushchev at t
93689,923,Himself
98741,923,"Himself (author, lecturer)"
103696,923,Himself (in room with Oswald 
123510,923,Himself (watches JFK throw ou
136754,923,Himself (applauds JFK's inaug
145515,923,Himself (in Birmingham behind
146528,923,Himself (friend of JFK)
155213,923,Himself
160640,923,Himself (with rifle at Book D
163848,923,Himself (JFK's ambassador to 
175383,923,Himself (with other astronaut
179038,923,Himself (asst. special counse
182565,923,Himself (at shooting of Oswal
184188,923,Himself (in limousine at airp
185960,923,Himself (with Khrushchev and 
201595,923,"Himself (delivers bulletins, "
208323,923,Himself (boards limousine at 
231719,923,Himself
233082,923,Narrator
5135,927,Himself
55149,935,Will Karnegian
143859,935,Tucker Wilton
152760,935,Jack Philips
181350,935,Ken Wilton
24765,936,
30248,936,Sidney Balbrock
133635,936,
24766,937,Bar Waiter
29769,937,
38104,937,Baranyai's Companion in Lobby
49208,937,
102331,937,Sam Arnett
120723,937,
147809,937,Hotel Doorman
196452,937,
216032,937,Hotel Alkalmazott
235827,937,Police Official
235998,937,Baron Sandor Vajk
206842,939,Frank
